Whitlash,Montana,3321,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,110
Van Buren,Maine,108,US-Canada Border,12/01/2018 12:00:00 AM,Train Passengers,68
Calais,Maine,115,US-Canada Border,12/01/2018 12:00:00 AM,Trains,11
Del Bonita,Montana,3322,US-Canada Border,12/01/2018 12:00:00 AM,Pedestrians,1
Jackman,Maine,104,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,5768
Port Huron,Michigan,3802,US-Canada Border,12/01/2018 12:00:00 AM,Train Passengers,596
Sarles,North Dakota,3409,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,85
Hansboro,North Dakota,3415,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,5
Grand Portage,Minnesota,3613,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,27756
St. John,North Dakota,3405,US-Canada Border,12/01/2018 12:00:00 AM,Buses,2
Carbury,North Dakota,3421,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,1090
Fort Fairfield,Maine,107,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,34
Vanceboro,Maine,105,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,1768
Sweetgrass,Montana,3310,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,9816
Carbury,North Dakota,3421,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,106
Alexandria Bay,New York,708,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,89377
Highgate Springs-Alburg,Vermont,212,US-Canada Border,12/01/2018 12:00:00 AM,Trains,29
Bridgewater,Maine,127,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,64
Highgate Springs-Alburg,Vermont,212,US-Canada Border,12/01/2018 12:00:00 AM,Buses,236
Roma,Texas,2310,US-Mexico Border,12/01/2018 12:00:00 AM,Buses,55
Laurier,Washington,3016,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Empty,363
Nogales,Arizona,2604,US-Mexico Border,12/01/2018 12:00:00 AM,Trains,61
Pembina,North Dakota,3401,US-Canada Border,12/01/2018 12:00:00 AM,Buses,34
Oroville,Washington,3019,US-Canada Border,12/01/2018 12:00:00 AM,Buses,11
Port Angeles,Washington,3007,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,25
Eastport,Idaho,3302,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,3951
Roosville,Montana,3318,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Empty,255
Sumas,Washington,3009,US-Canada Border,12/01/2018 12:00:00 AM,Buses,21
Lancaster,Minnesota,3430,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Empty,258
Point Roberts,Washington,3017,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,58
Beecher Falls,Vermont,206,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,33
Fortuna,North Dakota,3417,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Empty,37
Wildhorse,Montana,3323,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,1580
Houlton,Maine,106,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Empty,1614
Algonac,Michigan,3814,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,4408
Raymond,Montana,3301,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Empty,205
Calexico East,California,2507,US-Mexico Border,12/01/2018 12:00:00 AM,Truck Containers Empty,16235
Buffalo-Niagara Falls,New York,901,US-Canada Border,12/01/2018 12:00:00 AM,Pedestrians,12132
Carbury,North Dakota,3421,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,203
Massena,New York,704,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,120108
Sweetgrass,Montana,3310,US-Canada Border,12/01/2018 12:00:00 AM,Rail Containers Full,2179
Norton,Vermont,211,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,1924
Van Buren,Maine,108,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,1204
Oroville,Washington,3019,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Empty,842
Otay Mesa,California,2506,US-Mexico Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,1011822
International Falls-Ranier,Minnesota,3604,US-Canada Border,12/01/2018 12:00:00 AM,Buses,20
Laurier,Washington,3016,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,2978
Norton,Vermont,211,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,651
Porthill,Idaho,3308,US-Canada Border,12/01/2018 12:00:00 AM,Bus Passengers,31
International Falls-Ranier,Minnesota,3604,US-Canada Border,12/01/2018 12:00:00 AM,Rail Containers Empty,15648
Sault Sainte Marie,Michigan,3803,US-Canada Border,12/01/2018 12:00:00 AM,Buses,68
Detroit,Michigan,3801,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,65020
Limestone,Maine,118,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,38
Ketchikan,Alaska,3102,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,58
Presidio,Texas,2403,US-Mexico Border,12/01/2018 12:00:00 AM,Personal Vehicles,61806
Metaline Falls,Washington,3025,US-Canada Border,12/01/2018 12:00:00 AM,Bus Passengers,81
Blaine,Washington,3004,US-Canada Border,12/01/2018 12:00:00 AM,Bus Passengers,16550
Santa Teresa,New Mexico,2408,US-Mexico Border,12/01/2018 12:00:00 AM,Truck Containers Full,6785
El Paso,Texas,2402,US-Mexico Border,12/01/2018 12:00:00 AM,Trucks,58707
Warroad,Minnesota,3423,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,12370
Scobey,Montana,3309,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,20
Buffalo-Niagara Falls,New York,901,US-Canada Border,12/01/2018 12:00:00 AM,Bus Passengers,27579
Piegan,Montana,3316,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,175
Sweetgrass,Montana,3310,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,33716
Dunseith,North Dakota,3422,US-Canada Border,12/01/2018 12:00:00 AM,Buses,3
San Ysidro,California,2504,US-Mexico Border,12/01/2018 12:00:00 AM,Pedestrians,926266
San Luis,Arizona,2608,US-Mexico Border,12/01/2018 12:00:00 AM,Trucks,2378
Lukeville,Arizona,2602,US-Mexico Border,12/01/2018 12:00:00 AM,Bus Passengers,324
Champlain-Rouses Point,New York,712,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,22115
Sault Sainte Marie,Michigan,3803,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Empty,912
Jackman,Maine,104,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,1628
Turner,Montana,3306,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,1559
Bridgewater,Maine,127,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,5248
Fort Kent,Maine,110,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,179
Eagle Pass,Texas,2303,US-Mexico Border,12/01/2018 12:00:00 AM,Trains,316
Port Angeles,Washington,3007,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,3484
Hansboro,North Dakota,3415,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,16
Richford,Vermont,203,US-Canada Border,12/01/2018 12:00:00 AM,Rail Containers Full,136
Naco,Arizona,2603,US-Mexico Border,12/01/2018 12:00:00 AM,Truck Containers Full,95
Portal,North Dakota,3403,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,5831
Grand Portage,Minnesota,3613,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,14156
Detroit,Michigan,3801,US-Canada Border,12/01/2018 12:00:00 AM,Train Passengers,426
Dunseith,North Dakota,3422,US-Canada Border,12/01/2018 12:00:00 AM,Bus Passengers,158
San Luis,Arizona,2608,US-Mexico Border,12/01/2018 12:00:00 AM,Buses,12
Highgate Springs-Alburg,Vermont,212,US-Canada Border,12/01/2018 12:00:00 AM,Rail Containers Full,1475
Danville,Washington,3012,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,3991
Whitlash,Montana,3321,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,53
El Paso,Texas,2402,US-Mexico Border,12/01/2018 12:00:00 AM,Pedestrians,711213
Calexico,California,2503,US-Mexico Border,12/01/2018 12:00:00 AM,Pedestrians,360911
Champlain-Rouses Point,New York,712,US-Canada Border,12/01/2018 12:00:00 AM,Rail Containers Full,4337
Sarles,North Dakota,3409,US-Canada Border,12/01/2018 12:00:00 AM,Bus Passengers,40
Madawaska,Maine,109,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,45119
Fortuna,North Dakota,3417,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,815
Sarles,North Dakota,3409,US-Canada Border,12/01/2018 12:00:00 AM,Buses,6
Derby Line,Vermont,209,US-Canada Border,12/01/2018 12:00:00 AM,Bus Passengers,1636
Lynden,Washington,3023,US-Canada Border,12/01/2018 12:00:00 AM,Pedestrians,64
St. John,North Dakota,3405,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,88
Neche,North Dakota,3404,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,4943
Fort Kent,Maine,110,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,12129
Calexico East,California,2507,US-Mexico Border,12/01/2018 12:00:00 AM,Truck Containers Full,13562
Walhalla,North Dakota,3407,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,171
Del Rio,Texas,2302,US-Mexico Border,12/01/2018 12:00:00 AM,Personal Vehicles,134185
Pembina,North Dakota,3401,US-Canada Border,12/01/2018 12:00:00 AM,Rail Containers Full,12567
Eastport,Maine,103,US-Canada Border,12/01/2018 12:00:00 AM,Bus Passengers,23
Northgate,North Dakota,3406,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,1056
Brownsville,Texas,2301,US-Mexico Border,12/01/2018 12:00:00 AM,Buses,537
Van Buren,Maine,108,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,10563
Lukeville,Arizona,2602,US-Mexico Border,12/01/2018 12:00:00 AM,Pedestrians,5588
Madawaska,Maine,109,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,32
Del Rio,Texas,2302,US-Mexico Border,12/01/2018 12:00:00 AM,Truck Containers Empty,1388
Del Bonita,Montana,3322,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,21
Baudette,Minnesota,3424,US-Canada Border,12/01/2018 12:00:00 AM,Buses,4
Laredo,Texas,2304,US-Mexico Border,12/01/2018 12:00:00 AM,Trains,363
Sumas,Washington,3009,US-Canada Border,12/01/2018 12:00:00 AM,Train Passengers,42
Laurier,Washington,3016,US-Canada Border,12/01/2018 12:00:00 AM,Rail Containers Full,201
Fort Fairfield,Maine,107,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,7190
Columbus,New Mexico,2406,US-Mexico Border,12/01/2018 12:00:00 AM,Bus Passengers,1440
Naco,Arizona,2603,US-Mexico Border,12/01/2018 12:00:00 AM,Truck Containers Empty,89
Nogales,Arizona,2604,US-Mexico Border,12/01/2018 12:00:00 AM,Rail Containers Empty,3460
Lynden,Washington,3023,US-Canada Border,12/01/2018 12:00:00 AM,Buses,4
Limestone,Maine,118,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,1145
Sault Sainte Marie,Michigan,3803,US-Canada Border,12/01/2018 12:00:00 AM,Bus Passengers,714
Presidio,Texas,2403,US-Mexico Border,12/01/2018 12:00:00 AM,Truck Containers Full,744
Madawaska,Maine,109,US-Canada Border,12/01/2018 12:00:00 AM,Buses,1
Portal,North Dakota,3403,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Empty,1415
Eastport,Idaho,3302,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,2748
Rio Grande City,Texas,2307,US-Mexico Border,12/01/2018 12:00:00 AM,Truck Containers Full,1326
Calais,Maine,115,US-Canada Border,12/01/2018 12:00:00 AM,Rail Containers Empty,30
Scobey,Montana,3309,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,2
Eastport,Maine,103,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,151
Massena,New York,704,US-Canada Border,12/01/2018 12:00:00 AM,Pedestrians,24
Calais,Maine,115,US-Canada Border,12/01/2018 12:00:00 AM,Train Passengers,22
Sumas,Washington,3009,US-Canada Border,12/01/2018 12:00:00 AM,Rail Containers Full,60
Raymond,Montana,3301,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,3601
Beecher Falls,Vermont,206,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,5352
Nogales,Arizona,2604,US-Mexico Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,647539
Northgate,North Dakota,3406,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Empty,551
Santa Teresa,New Mexico,2408,US-Mexico Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,130737
Otay Mesa,California,2506,US-Mexico Border,12/01/2018 12:00:00 AM,Trucks,69625
Eastport,Idaho,3302,US-Canada Border,12/01/2018 12:00:00 AM,Rail Containers Full,11293
Raymond,Montana,3301,US-Canada Border,12/01/2018 12:00:00 AM,Pedestrians,49
Richford,Vermont,203,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,6659
Blaine,Washington,3004,US-Canada Border,12/01/2018 12:00:00 AM,Rail Containers Full,9233
El Paso,Texas,2402,US-Mexico Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,1826374
Nogales,Arizona,2604,US-Mexico Border,12/01/2018 12:00:00 AM,Personal Vehicles,307889
Piegan,Montana,3316,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,4622
Vanceboro,Maine,105,US-Canada Border,12/01/2018 12:00:00 AM,Rail Containers Full,748
Ogdensburg,New York,701,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Empty,918
Piegan,Montana,3316,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,9936
Derby Line,Vermont,209,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Empty,931
Pembina,North Dakota,3401,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,13234
Lynden,Washington,3023,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,409
Metaline Falls,Washington,3025,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,3886
International Falls-Ranier,Minnesota,3604,US-Canada Border,12/01/2018 12:00:00 AM,Trains,447
Sumas,Washington,3009,US-Canada Border,12/01/2018 12:00:00 AM,Trains,14
Del Rio,Texas,2302,US-Mexico Border,12/01/2018 12:00:00 AM,Trucks,5360
Norton,Vermont,211,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,881
Eagle Pass,Texas,2303,US-Mexico Border,12/01/2018 12:00:00 AM,Pedestrians,2014
Eastport,Maine,103,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Empty,89
Norton,Vermont,211,US-Canada Border,12/01/2018 12:00:00 AM,Rail Containers Empty,175
Champlain-Rouses Point,New York,712,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,170275
Douglas,Arizona,2601,US-Mexico Border,12/01/2018 12:00:00 AM,Truck Containers Full,1560
Otay Mesa,California,2506,US-Mexico Border,12/01/2018 12:00:00 AM,Train Passengers,32
International Falls-Ranier,Minnesota,3604,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,914
Porthill,Idaho,3308,US-Canada Border,12/01/2018 12:00:00 AM,Pedestrians,6
Eastport,Idaho,3302,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,8884
Buffalo-Niagara Falls,New York,901,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,67257
Nogales,Arizona,2604,US-Mexico Border,12/01/2018 12:00:00 AM,Trucks,28352
Fort Fairfield,Maine,107,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,495
Columbus,New Mexico,2406,US-Mexico Border,12/01/2018 12:00:00 AM,Trucks,1663
Calexico East,California,2507,US-Mexico Border,12/01/2018 12:00:00 AM,Personal Vehicles,267828
Ferry,Washington,3013,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,874
Port Angeles,Washington,3007,US-Canada Border,12/01/2018 12:00:00 AM,Bus Passengers,19
Blaine,Washington,3004,US-Canada Border,12/01/2018 12:00:00 AM,Buses,877
Calexico East,California,2507,US-Mexico Border,12/01/2018 12:00:00 AM,Trains,20
Trout River,New York,715,US-Canada Border,12/01/2018 12:00:00 AM,Rail Containers Full,1708
Northgate,North Dakota,3406,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,804
Warroad,Minnesota,3423,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Empty,209
Madawaska,Maine,109,US-Canada Border,12/01/2018 12:00:00 AM,Bus Passengers,1
Sumas,Washington,3009,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Empty,3898
Buffalo-Niagara Falls,New York,901,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,372102
Sault Sainte Marie,Michigan,3803,US-Canada Border,12/01/2018 12:00:00 AM,Train Passengers,58
Port Angeles,Washington,3007,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,7819
Jackman,Maine,104,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Empty,4144
Ketchikan,Alaska,3102,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,42
Del Rio,Texas,2302,US-Mexico Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,269554
Trout River,New York,715,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,9015
Northgate,North Dakota,3406,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,253
Nogales,Arizona,2604,US-Mexico Border,12/01/2018 12:00:00 AM,Rail Containers Full,2487
Blaine,Washington,3004,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,27497
Pinecreek,Minnesota,3425,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,440
Sault Sainte Marie,Michigan,3803,US-Canada Border,12/01/2018 12:00:00 AM,Rail Containers Empty,1635
Sumas,Washington,3009,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,6906
Noonan,North Dakota,3420,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,1
Brownsville,Texas,2301,US-Mexico Border,12/01/2018 12:00:00 AM,Bus Passengers,4428
Trout River,New York,715,US-Canada Border,12/01/2018 12:00:00 AM,Train Passengers,110
Ketchikan,Alaska,3102,US-Canada Border,12/01/2018 12:00:00 AM,Pedestrians,13
Sasabe,Arizona,2606,US-Mexico Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,4599
Raymond,Montana,3301,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,1753
Sherwood,North Dakota,3414,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,365
Eastport,Idaho,3302,US-Canada Border,12/01/2018 12:00:00 AM,Pedestrians,220
Walhalla,North Dakota,3407,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,2897
Columbus,New Mexico,2406,US-Mexico Border,12/01/2018 12:00:00 AM,Truck Containers Empty,39
Tecate,California,2505,US-Mexico Border,12/01/2018 12:00:00 AM,Personal Vehicles,88309
Dalton Cache,Alaska,3106,US-Canada Border,12/01/2018 12:00:00 AM,Bus Passengers,14
Oroville,Washington,3019,US-Canada Border,12/01/2018 12:00:00 AM,Bus Passengers,341
Otay Mesa,California,2506,US-Mexico Border,12/01/2018 12:00:00 AM,Rail Containers Empty,189
Roseau,Minnesota,3426,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,2685
Dalton Cache,Alaska,3106,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Empty,74
Sherwood,North Dakota,3414,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,142
Frontier,Washington,3020,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,6269
St. John,North Dakota,3405,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,1731
Douglas,Arizona,2601,US-Mexico Border,12/01/2018 12:00:00 AM,Truck Containers Empty,551
Calexico,California,2503,US-Mexico Border,12/01/2018 12:00:00 AM,Personal Vehicles,407806
Presidio,Texas,2403,US-Mexico Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,133930
Brownsville,Texas,2301,US-Mexico Border,12/01/2018 12:00:00 AM,Personal Vehicles,408228
Sault Sainte Marie,Michigan,3803,US-Canada Border,12/01/2018 12:00:00 AM,Rail Containers Full,1355
Champlain-Rouses Point,New York,712,US-Canada Border,12/01/2018 12:00:00 AM,Buses,521
Grand Portage,Minnesota,3613,US-Canada Border,12/01/2018 12:00:00 AM,Bus Passengers,759
Columbus,New Mexico,2406,US-Mexico Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,69026
Port Huron,Michigan,3802,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,42549
Detroit,Michigan,3801,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Empty,43713
Otay Mesa,California,2506,US-Mexico Border,12/01/2018 12:00:00 AM,Trains,16
Sault Sainte Marie,Michigan,3803,US-Canada Border,12/01/2018 12:00:00 AM,Trucks,2794
Morgan,Montana,3319,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,1008
Pembina,North Dakota,3401,US-Canada Border,12/01/2018 12:00:00 AM,Trains,121
Eastport,Maine,103,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,9023
Lancaster,Minnesota,3430,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicles,1494
San Luis,Arizona,2608,US-Mexico Border,12/01/2018 12:00:00 AM,Pedestrians,253557
Fortuna,North Dakota,3417,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,1568
Del Bonita,Montana,3322,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Full,4
Lynden,Washington,3023,US-Canada Border,12/01/2018 12:00:00 AM,Truck Containers Empty,2541
St. John,North Dakota,3405,US-Canada Border,12/01/2018 12:00:00 AM,Bus Passengers,54
Buffalo-Niagara Falls,New York,901,US-Canada Border,12/01/2018 12:00:00 AM,Personal Vehicle Passengers,814131
